Contrato ID,Número Contrato,Status,Matrícula,Cancelamento,Curso ID,Fonte,Pessoa ID,Titular ID,Vendedor ID,Telemarketing ID
12556,12392,Ativo,2024-01-31,,56,Street,167485,167486.0,168357.0,158664.0
12557,12393,SPC,2024-01-31,,54,,167490,167491.0,146476.0,146476.0
12558,12394,SPC,2024-01-31,,56,,102703,,146476.0,167591.0
12559,12395,Cancelado,2024-01-31,2024-03-19,54,Street,167492,,,
12560,12396,Pré Matrícula,2024-01-31,,52,T.P. Raquel Janeiro 2024,167091,,166303.0,167591.0
12561,12397,Pré Matrícula,2024-01-31,,53,Street,167509,110848.0,,
12562,12398,Ativo,2024-01-31,,54,Street,164041,144771.0,168357.0,167591.0
12563,12399,Cancelado,2024-01-31,2024-04-04,52,Street,167513,,168357.0,146925.0
12564,12400,Pré Matrícula,2024-01-31,,53,Indicação Secretaria Agosto 2021,127088,,146476.0,146476.0
12565,12401,Cancelado,2024-01-31,2024-04-30,54,,119646,167524.0,,
12566,12402,Ativo,2024-01-31,,54,T.P. Raquel Janeiro 2024,167415,,166312.0,158664.0
12567,12403,Pré Matrícula,2024-02-01,,54,Tele pesquisa Raquel Novembro 2023,167532,167540.0,166311.0,158664.0
12568,12404,Cancelado,2024-02-01,2024-02-05,53,T.P. Eduarda Janeiro 2024,167535,167541.0,166311.0,
12569,12405,Cancelado,2024-02-01,2024-08-08,54,,165901,,158664.0,158664.0
12570,12406,Cancelado,2024-02-01,2024-03-13,53,T.P. Raquel Janeiro 2024,167544,,166303.0,167591.0
12571,12407,Transferido,2024-02-05,,54,Indicação Secretaria Janeiro 2024,167488,,166303.0,167591.0
12572,12408,Cancelado,2024-02-01,2024-02-26,52,Leads Gratuitos Janeiro 2024,167500,,166869.0,158664.0
12573,12409,Cancelado,2024-02-01,2024-06-20,54,T.P. Eduarda Janeiro 2024,167572,,166312.0,158664.0
12574,12410,Cancelado,2024-02-01,2024-02-08,52,,167579,,146476.0,167591.0
12575,12411,Pré Matrícula,2024-02-02,,52,T.P. Raquel Janeiro 2024,167558,,166311.0,
12576,12412,Ativo,2024-02-02,,53,,167588,114878.0,146476.0,146476.0
12577,12413,Ativo,2024-02-02,,56,,167592,167589.0,146476.0,146476.0
12578,12414,Ativo,2024-02-02,,56,,167593,104608.0,,146476.0
12579,12415,Cancelado,2024-02-02,2024-03-08,52,,104608,,,146476.0
12580,12416,Transferido,2024-02-02,,54,,167603,167604.0,146476.0,146476.0
12581,12417,Ativo,2024-02-02,,56,,167607,167608.0,,
12582,12418,Pré Matrícula,2024-02-03,,53,Tele Pesquisa Raquel - Agosto 2023,167611,,166311.0,158664.0
12583,12419,Cancelado,2024-02-03,2024-04-30,54,Raquel Martins da Silva - Telepesquisa,151617,167649.0,147623.0,158664.0
12584,12420,Pré Matrícula,2024-02-05,,54,,167650,,,146476.0
12585,12421,Ativo,2024-02-05,,56,,167656,151736.0,146476.0,146476.0
12586,12422,Cancelado,2024-02-05,2024-02-10,54,,154528,,146476.0,146476.0
12587,12423,Cancelado,2024-02-06,2025-02-27,56,,165413,167590.0,166869.0,146476.0
12588,12424,Transferido,2024-02-06,,54,,167692,167590.0,166869.0,146476.0
12589,12425,Cancelado,2024-02-06,2024-03-05,54,Tele pesquisa Raquel Novembro 2023,167590,,166869.0,146476.0
12590,12426,Cancelado,2024-02-06,2024-03-30,54,,167693,167694.0,166869.0,146476.0
12591,12427,Não Aprovado,2024-02-06,,52,,167696,167697.0,146476.0,146476.0
12592,12428,Concluído,2024-02-06,,52,,141458,,146476.0,146476.0
12593,12429,SPC,2024-02-06,,54,,167702,167703.0,146476.0,146476.0
12594,12430,Desistente,2024-02-06,,56,,167710,167712.0,167591.0,167591.0
12595,12431,Cancelado,2024-02-06,2025-03-17,52,T.P. Raquel Janeiro 2024,167688,,166312.0,167591.0
12596,12432,SPC,2024-02-07,,54,,167723,,,
12597,12433,Cancelado,2024-02-07,2024-08-13,56,T.P. Raquel Dezembro 2023,167711,,166869.0,167591.0
12598,12434,Ativo,2024-02-07,,56,,167727,167579.0,,146476.0
12599,12435,Cancelado,2024-02-08,2024-03-14,54,,167779,,146476.0,146476.0
12600,12436,Desistente,2024-02-09,,54,Indicação Secretaria Outubro 2022,167767,,166869.0,
12601,12437,Cancelado,2024-02-09,2024-02-10,54,,167792,167793.0,,167591.0
12602,12438,SPC,2024-02-09,,54,,167794,,146476.0,146476.0
12603,12439,SPC,2024-02-21,,52,Street,165053,165064.0,146476.0,146476.0
12604,12440,Ativo,2024-02-10,,56,T.P. Raquel Janeiro 2024,167806,167830.0,167484.0,167591.0
12605,12441,Cancelado,2024-02-10,2024-03-13,54,T.P. Eduarda Janeiro 2024,167818,167833.0,166311.0,167591.0
12606,12442,Cancelado,2024-02-10,2024-08-01,56,,167837,167838.0,,167591.0
12607,12443,Concluído,2024-02-15,,52,Street,167849,167850.0,168357.0,167591.0
12608,12444,Cancelado,2024-02-12,2024-03-21,54,Street,167852,167853.0,146476.0,146476.0
12609,12445,Cancelado,2024-02-12,2024-03-21,54,Street,167854,167853.0,146476.0,146476.0
12610,12446,Ativo,2024-02-12,,56,T.P. Eduarda Janeiro 2024,167846,167855.0,166311.0,167591.0
12611,12447,Transferido,2024-02-14,,54,,167513,,146476.0,146476.0
12612,12448,Cancelado,2024-02-14,2025-06-13,56,Leads Gratuitos Janeiro 2024,167500,,166869.0,
12613,12449,Cancelado,2024-02-14,2024-06-13,53,T.P. Raquel Janeiro 2024,167790,167912.0,166302.0,167591.0
12614,12450,Ativo,2024-02-15,,54,,167915,,116220.0,116220.0
12615,12451,SPC,2024-02-15,,53,T.P. Eduarda Janeiro 2024,167896,,166312.0,167591.0
12616,12452,Cancelado,2024-02-16,2024-05-21,54,,164772,161166.0,,167591.0
12617,12453,Anulado,2024-02-16,,54,,164772,161166.0,,167591.0
12618,12454,Cancelado,2024-02-16,2025-03-06,56,,167967,167968.0,116220.0,116220.0
12619,12455,Concluído,2024-02-19,,52,,168016,168017.0,116220.0,116220.0
12620,12456,Transferido,2024-02-19,,52,,168048,168049.0,146476.0,146476.0
12621,12457,Cancelado,2024-02-19,2024-04-08,52,,168049,,146476.0,146476.0
12622,12458,Transferido,2024-02-20,,54,Raquel Martins da Silva - Telepesquisa,168001,168051.0,166302.0,167591.0
12623,12459,Ativo,2024-02-21,,56,,104608,,,146476.0
12624,12460,Transferido,2024-02-21,,54,Street,168085,164237.0,146476.0,146476.0
12625,12461,Pré Matrícula,2024-02-21,,54,Street,168097,,146476.0,146476.0
12626,12462,Cancelado,2024-02-21,2024-08-08,56,,168096,168098.0,,
12627,12463,Cancelado,2024-02-21,2024-10-15,52,,103060,,168357.0,146476.0
12628,12464,Cancelado,2024-02-21,2024-02-23,52,Raquel Martins da Silva - Telepesquisa,168067,,166869.0,167591.0
12629,12465,Cancelado,2024-02-21,2024-02-23,52,,168106,,167591.0,167591.0
12630,12466,Pré Matrícula,2024-02-21,,52,,168117,,167591.0,167591.0
12631,12467,Desistente,2024-02-23,,56,Tele Pesquisa Thayanne Julho 2022,151364,,167484.0,146476.0
12632,12468,Ativo,2024-02-26,,57,,168127,,168357.0,167591.0
12633,12469,Cancelado,2024-02-23,2024-08-06,56,Raquel Martins da Silva - Telepesquisa,151965,,166314.0,146476.0
12634,12470,Cancelado,2024-02-23,2024-09-14,56,,168198,168199.0,,
12635,12471,Cancelado,2024-02-24,2024-08-14,56,,168208,,,167591.0
12636,12472,Cancelado,2024-02-26,2024-03-01,54,Maria Eduarda da Cruz Brito - Telepesquisa,168215,,167484.0,167591.0
12637,12473,SPC,2024-02-26,,54,,168251,,167591.0,167591.0
12638,12474,Cancelado,2024-02-26,2024-03-01,54,,168264,168215.0,167591.0,167591.0
12639,12475,Cancelado,2024-02-27,2024-10-30,56,,168287,,,167591.0
12640,12476,SPC,2024-02-27,,56,,168295,,146476.0,146476.0
12641,12477,Cancelado,2024-02-28,2024-06-24,52,,167281,167282.0,146476.0,167591.0
12642,12478,Cancelado,2024-02-28,2024-04-18,54,Raquel Martins da Silva - Telepesquisa,168312,,147623.0,167591.0
12643,12479,Pré Matrícula,2024-02-28,,54,Street,168322,,146476.0,146476.0
12644,12480,SPC,2024-02-28,,53,Tele Pesquisa Nycolly  Novembro 2023,164758,,146476.0,146476.0
12645,12481,Ativo,2024-03-06,,56,Street,168329,168330.0,146476.0,146476.0
12646,12482,Concluído,2024-02-28,,53,Street,168341,168342.0,168357.0,146476.0
12647,12483,Pré Matrícula,2024-02-28,,54,Street,168350,,,167591.0
12648,12484,Cancelado,2024-02-28,2024-05-13,53,,168351,,146476.0,146476.0
12649,12485,Pré Matrícula,2024-02-29,,54,,168354,,158664.0,158664.0
12650,12486,Cancelado,2024-02-29,2024-03-12,53,T.P. Raquel Janeiro 2024,168353,168356.0,147623.0,167591.0
12651,12487,Cancelado,2024-03-02,2024-04-15,52,Street,168375,,168357.0,167591.0
12652,12488,Anulado,2024-02-29,,52,,168384,,167591.0,167591.0
12653,12489,SPC,2024-03-02,,52,,168117,168384.0,167591.0,167591.0
12654,12490,SPC,2024-02-29,,52,,168384,,167591.0,167591.0
12655,12491,Ativo,2024-03-01,,56,,168402,168404.0,146476.0,146476.0
12656,12492,Ativo,2024-03-01,,54,Street,168409,168411.0,168357.0,167591.0
12657,12493,Ativo,2024-03-01,,56,Indicação Secretaria Fevereiro 2024,104076,,166312.0,167591.0
12658,12494,Cancelado,2024-03-01,2024-07-03,56,Raquel Martins da Silva - Telepesquisa,168388,,166312.0,
12659,12495,Ativo,2024-03-01,,56,Street,168415,168417.0,168357.0,146476.0
12660,12496,Cancelado,2024-03-01,2024-07-08,56,Tele Pesquisa Raquel Setembro 2023,168315,,167484.0,167591.0
12661,12497,SPC,2024-03-01,,54,Raquel Martins da Silva - Telepesquisa,168088,,146476.0,167591.0
12662,12498,Pré Matrícula,2024-03-01,,54,Cadastros Lais Sena ,125747,,147623.0,167591.0
12663,12499,Concluído,2024-03-01,,52,Street,126983,,168357.0,146476.0
12664,12500,Concluído,2024-03-01,,52,Street,168424,,168357.0,146476.0
12665,12501,Ativo,2024-03-02,,56,Street,168436,168439.0,168357.0,167591.0
12666,12502,Cancelado,2024-03-02,2024-03-19,54,UniPro Tele Pesquisa Alana Dezembro 2020,111902,137620.0,167591.0,167591.0
12667,12503,Cancelado,2024-03-02,2024-03-14,52,,168455,168458.0,146476.0,146476.0
12668,12504,Ativo,2024-03-04,,57,,168466,168467.0,167591.0,167591.0
12669,12505,SPC,2024-03-04,,52,Leads Gratuitos Janeiro 2024,166912,,147623.0,167591.0
12670,12506,Cancelado,2024-03-04,2024-04-06,52,Raquel Martins da Silva - Telepesquisa,168408,,168352.0,146476.0
12671,12507,Cancelado,2024-03-06,2024-04-17,54,,168486,,168357.0,167591.0
12672,12508,Pré Matrícula,2024-03-05,,52,Erica Dias dos Santos - Telepesquisa,141296,,166312.0,167591.0
12673,12509,SPC,2024-03-05,,52,Raquel Martins da Silva - Telepesquisa,168494,,147623.0,146476.0
12674,12510,Pré Matrícula,2024-03-05,,52,,168520,168521.0,146476.0,146476.0
12675,12511,Ativo,2024-03-06,,57,,168557,,,
12676,12512,Cancelado,2024-03-06,2024-05-22,54,Leads Junho 2023,155404,,146476.0,164395.0
12677,12513,SPC,2024-03-07,,56,Tele Pesquisa Teste Março 2023,168572,,147623.0,167591.0
12678,12514,Anulado,2024-03-07,,52,Raquel Martins da Silva - Telepesquisa,168589,168594.0,166312.0,167591.0
12679,12515,SPC,2024-03-07,,54,T.P. Raquel Dezembro 2023,168590,,168352.0,167591.0
12680,12516,SPC,2024-03-07,,56,,168634,168636.0,116220.0,116220.0
12681,12517,Pré Matrícula,2024-03-07,,54,Erica Dias dos Santos - Telepesquisa,168583,,147623.0,146476.0
12682,12518,Pré Matrícula,2024-03-07,,52,Raquel Martins da Silva - Telepesquisa,168544,,168352.0,146476.0
12683,12519,Cancelado,2024-03-07,2024-07-02,52,Erica Dias dos Santos - Telepesquisa,168581,168669.0,166312.0,167591.0
12684,12520,Cancelado,2024-03-07,2025-04-14,53,Erica Dias dos Santos - Telepesquisa,168649,,168599.0,146476.0
12685,12521,Pré Matrícula,2024-03-08,,54,Raquel Martins da Silva - Telepesquisa,168670,,147623.0,146476.0
12686,12522,SPC,2024-03-26,,54,Tele pesquisa Raquel Novembro 2023,168593,168679.0,147623.0,167591.0
12687,12523,Anulado,2024-03-08,,54,Erica Dias dos Santos - Telepesquisa,168633,,147623.0,146476.0
12688,12524,SPC,2024-03-25,,56,,145880,168712.0,147623.0,167591.0
12689,12525,Cancelado,2024-03-08,2024-04-22,54,Erica Dias dos Santos - Telepesquisa,168559,168716.0,147623.0,146476.0
12690,12526,Aprovado,2024-03-09,,52,,158255,,,158664.0
12691,12527,Pré Matrícula,2024-03-09,,54,T.P. Raquel Janeiro 2024,168729,,147623.0,146476.0
12692,12528,Ativo,2024-03-09,,53,,163004,163005.0,146476.0,146476.0
12693,12529,Transferido,2024-03-11,,54,Erica Dias dos Santos - Telepesquisa,168737,,168599.0,146476.0
12694,12530,Transferido,2024-03-11,,54,,168789,168791.0,167591.0,167591.0
12695,12531,SPC,2024-03-14,,56,Erica Dias dos Santos - Telepesquisa,168744,168848.0,168602.0,167591.0
12696,12532,Cancelado,2024-03-11,2024-04-29,54,Erica Dias dos Santos - Telepesquisa,168829,168849.0,168599.0,167591.0
12697,12533,Cancelado,2024-04-06,2024-05-30,52,Tele Pesquisa Nycolly Março 2023,152883,,147623.0,167591.0
12698,12534,Pré Matrícula,2024-03-12,,53,Raquel Martins da Silva - Telepesquisa,124156,,166869.0,146476.0
12699,12535,Pré Matrícula,2024-03-12,,52,Tele pesquisa Raquel Novembro 2023,163919,,166869.0,146476.0
12700,12536,Pré Matrícula,2024-04-11,,54,Erica Dias dos Santos - Telepesquisa,168887,168888.0,146476.0,146476.0
12701,12537,Cancelado,2024-03-16,2024-05-21,54,Raquel Martins da Silva - Telepesquisa,168826,,147623.0,167591.0
12702,12538,Pré Matrícula,2024-03-13,,52,Erica Dias dos Santos - Telepesquisa,168890,,147623.0,167591.0
12703,12539,Ativo,2024-03-13,,56,Erica Dias dos Santos - Telepesquisa,140720,168939.0,147623.0,167591.0
12704,12540,Cancelado,2024-03-14,2024-06-14,56,,168960,,166869.0,167591.0
12705,12541,Cancelado,2024-03-14,2024-06-14,56,,168885,,166869.0,167591.0
12706,12542,SPC,2024-03-14,,54,,128794,,116220.0,116220.0
12707,12543,SPC,2024-03-14,,56,Erica Dias dos Santos - Telepesquisa,168985,121789.0,,167591.0
12708,12544,Não Aprovado,2024-03-18,,52,,146484,142040.0,146476.0,
12709,12545,Desistente,2024-03-15,,56,Cadastros Lais Sena ,168997,,168602.0,167591.0
12710,12546,Cancelado,2024-03-15,2024-09-11,56,Tele pesquisa Raquel Novembro 2023,168978,169010.0,166869.0,167591.0
12711,12547,SPC,2024-03-15,,52,,169021,,116220.0,116220.0
12712,12548,Desistente,2024-03-15,,56,Street,127445,169027.0,166869.0,167591.0
12713,12549,Cancelado,2024-03-16,2024-08-01,54,Cadastros Lais Sena ,168940,,168599.0,167591.0
12714,12550,Cancelado,2024-03-15,2025-04-11,56,,169044,169045.0,167591.0,167591.0
12715,12551,Cancelado,2024-03-16,2024-05-27,52,Street,159461,,116220.0,116220.0
12716,12552,Cancelado,2024-03-16,2025-01-20,53,,169052,164988.0,116220.0,116220.0
12717,12553,SPC,2024-03-18,,54,,169088,169091.0,167591.0,167591.0
12718,12554,Ativo,2024-03-19,,56,,169125,,146476.0,146476.0
12719,12555,Concluído,2024-03-19,,52,,146168,157061.0,116220.0,116220.0
12720,12556,Pré Matrícula,2024-03-19,,54,Erica Dias dos Santos - Telepesquisa,168828,,166312.0,167591.0
12721,12557,SPC,2024-03-19,,54,,169139,,146476.0,146476.0
12722,12558,SPC,2024-04-05,,54,,169165,169166.0,146476.0,170057.0
12723,12559,SPC,2024-03-20,,53,Raquel Martins da Silva - Telepesquisa,103637,,166869.0,167591.0
12724,12560,SPC,2024-03-20,,54,Raquel Martins da Silva - Telepesquisa,169162,,168599.0,167591.0
12725,12561,Pré Matrícula,2024-03-20,,54,Raquel Martins da Silva - Telepesquisa,169123,,166869.0,146476.0
12726,12562,Ativo,2024-03-20,,56,,169201,169202.0,146476.0,146476.0
12727,12563,Pré Matrícula,2024-05-22,,54,Tmk,111185,,166869.0,167591.0
12728,12564,SPC,2024-03-21,,54,,169218,,116220.0,116220.0
12729,12565,SPC,2024-03-21,,54,,169238,,,
12730,12566,Cancelado,2024-03-21,2024-04-29,54,Erica Dias dos Santos - Telepesquisa,169175,,166869.0,167591.0
12731,12567,Anulado,2024-03-21,,54,Erica Dias dos Santos - Telepesquisa,169175,,166869.0,167591.0
12732,12568,Transferido,2024-03-21,,54,,169269,169270.0,167591.0,167591.0
12733,12569,Transferido,2024-03-22,,54,,141478,,167591.0,167591.0
12734,12570,Cancelado,2024-03-22,2024-08-22,54,,169276,,166869.0,167591.0
12735,12571,Cancelado,2024-03-22,2025-01-17,56,Erica Dias dos Santos - Telepesquisa,169239,169277.0,166869.0,146476.0
12736,12572,SPC,2024-03-23,,56,,169351,,167591.0,167591.0
12737,12573,SPC,2024-03-25,,56,Tele Pesquisa Raquel - Agosto 2023,169236,,166869.0,167591.0
12738,12574,Cancelado,2024-03-26,2024-05-13,54,Erica Dias dos Santos - Telepesquisa,169339,,166312.0,167591.0
12739,12575,Ativo,2024-03-26,,56,,169446,169447.0,166869.0,146476.0
12740,12576,Pré Matrícula,2024-03-27,,54,,169406,,167591.0,167591.0
12741,12577,Cancelado,2024-03-27,2024-12-20,56,Raquel Martins da Silva - Telepesquisa,138096,,168975.0,167591.0
12742,12578,Transferido,2024-03-28,,54,,169480,169481.0,146476.0,167591.0
12743,12579,Cancelado,2024-03-28,2024-06-21,57,Raquel Martins da Silva - Telepesquisa,134755,,166869.0,170057.0
12744,12580,Transferido,2024-03-28,,56,T.P. Raquel Dezembro 2023,165771,,168602.0,167591.0
12745,12581,Pré Matrícula,2024-03-28,,52,,169517,,167591.0,167591.0
12746,12582,Pré Matrícula,2024-03-30,,54,Erica Dias dos Santos - Telepesquisa,169548,,168352.0,
12747,12583,Pré Matrícula,2024-04-01,,54,Erica Dias dos Santos - Telepesquisa,169580,,168599.0,
12748,12584,Concluído,2024-04-01,,52,Raquel Martins da Silva - Telepesquisa,169586,,168974.0,167591.0
12749,12585,SPC,2024-04-01,,54,Teste - Backup F10 Cebrac,109708,,116220.0,116220.0
12750,12586,SPC,2024-04-01,,54,Street,169599,,116220.0,116220.0
12751,12587,Transferido,2024-04-02,,54,,169633,169634.0,167591.0,167591.0
12752,12588,SPC,2024-04-02,,56,Street,169638,,116220.0,116220.0
12753,12589,Ativo,2024-04-02,,56,,169659,,,116220.0
12754,12590,Cancelado,2024-04-03,2024-05-30,54,Tele pesquisa Raquel Novembro 2023,169593,,166869.0,146476.0
12755,12591,SPC,2024-04-04,,52,Raquel Martins da Silva - Telepesquisa,169652,,147623.0,146476.0
12756,12592,Desistente,2024-04-02,,54,Erica Dias dos Santos - Telepesquisa,169615,,168599.0,167591.0
12757,12593,SPC,2024-04-02,,56,,169694,121582.0,167591.0,167591.0
12758,12594,SPC,2024-04-02,,56,Cadastros Lais Sena ,169596,121582.0,168974.0,167591.0
12759,12595,Transferido,2024-04-03,,54,Tele Pesquisa Raquel Outubro 2023,169667,169701.0,166869.0,167591.0
12760,12596,Cancelado,2024-04-03,2024-08-22,56,Erica Dias dos Santos - Telepesquisa,169698,,168352.0,167591.0
12761,12597,Transferido,2024-04-03,,54,Street,169717,169718.0,146476.0,146476.0
12762,12598,Transferido,2024-04-03,,54,Erica Dias dos Santos - Telepesquisa,169715,169738.0,168975.0,170057.0
12763,12599,Resgate Comercial,2024-04-04,,56,Raquel Martins da Silva - Telepesquisa,169747,,147623.0,170057.0
12764,12600,Desistente,2024-04-04,,56,Erica Dias dos Santos - Telepesquisa,163301,169778.0,146476.0,146476.0
12765,12601,Ativo,2024-04-04,,56,,169781,169778.0,146476.0,146476.0
12766,12602,Ativo,2024-04-05,,56,,169832,169833.0,167591.0,167591.0
12767,12603,Pré Matrícula,2024-04-23,,52,,169835,,167591.0,167591.0
12768,12604,Cancelado,2024-04-05,2024-05-13,54,Erica Dias dos Santos - Telepesquisa,169617,,168974.0,167591.0
12769,12605,Desistente,2024-04-06,,56,,169501,,167591.0,167591.0
12770,12606,Aprovado,2024-04-08,,52,Raquel Martins da Silva - Telepesquisa,169874,,166312.0,167591.0
12771,12607,Ativo,2024-04-09,,56,,169973,,,146476.0
12772,12608,Cancelado,2024-04-09,2024-05-30,52,Cadastros Lais Sena ,169914,,168602.0,146476.0
12773,12609,Transferido,2024-04-09,,54,Erica Dias dos Santos - Telepesquisa,168575,169983.0,158682.0,146476.0
12774,12610,Transferido,2024-04-09,,54,Cadastros Lais Sena ,169937,169995.0,168602.0,146476.0
12775,12611,SPC,2024-04-17,,53,Erica Dias dos Santos - Telepesquisa,169892,,166869.0,167591.0
12776,12612,Cancelado,2024-04-10,2024-04-16,52,Street,157468,,147623.0,146476.0
12777,12613,Pré Matrícula,2024-04-10,,52,,170016,,146476.0,167591.0
12778,12614,Resgate Comercial,2024-05-18,,52,,170018,,146476.0,158664.0
12779,12615,Transferido,2024-04-10,,54,Erica Dias dos Santos - Telepesquisa,170005,,166869.0,170057.0
12780,12616,Pré Matrícula,2024-04-10,,54,,170023,,146476.0,170057.0
12781,12617,Não Aprovado,2024-04-10,,52,Erica Dias dos Santos - Telepesquisa,169971,,166869.0,170057.0
12782,12618,Cancelado,2024-04-11,2024-05-14,52,T.P. Raquel Janeiro 2024,170064,,147623.0,170057.0
12783,12619,Transferido,2024-04-11,,54,,170101,170102.0,146476.0,146476.0
12784,12620,Transferido,2024-04-11,,54,,170100,,146476.0,146476.0
12785,12621,Cancelado,2024-04-12,2025-01-29,52,,170107,,170057.0,170057.0
12786,12622,Transferido,2024-04-12,,54,,170130,,,116220.0
12787,12623,Transferido,2024-04-12,,54,Street,153305,170131.0,167591.0,167591.0
12788,12624,Transferido,2024-04-12,,54,Raquel Martins da Silva - Telepesquisa,170116,,147623.0,170057.0
12789,12625,Pré Matrícula,2024-04-22,,54,,170155,,146476.0,146476.0
12790,12626,Transferido,2024-04-13,,54,,145213,145214.0,146476.0,146476.0
12791,12627,SPC,2024-04-13,,52,,170100,,146476.0,116220.0
12792,12628,Transferido,2024-05-18,,54,Cadastros Lais Sena ,170120,,166312.0,158664.0
12793,12629,Concluído,2024-04-13,,52,Erica Dias dos Santos - Telepesquisa,170139,170183.0,147623.0,170057.0
12794,12630,Transferido,2024-04-15,,54,Tele Pesquisa Raquel Outubro 2023,170162,,168974.0,170057.0
12795,12631,Ativo,2024-04-15,,54,Raquel Martins da Silva - Telepesquisa,169952,,168352.0,170057.0
12796,12632,Ativo,2024-04-15,,56,,170228,170245.0,167591.0,167591.0
12797,12633,SPC,2024-04-15,,52,,169351,,146476.0,146476.0
12798,12634,Não Aprovado,2024-04-16,,52,Raquel Martins da Silva - Telepesquisa,170242,,168599.0,167591.0
12799,12635,Pré Matrícula,2024-04-16,,54,,170276,,,167591.0
12800,12636,SPC,2024-04-16,,52,Raquel Martins da Silva - Telepesquisa,150936,,168974.0,170057.0
12801,12637,Transferido,2024-04-17,,54,Raquel Martins da Silva - Telepesquisa,170196,,166869.0,146476.0
12802,12638,Transferido,2024-04-17,,54,Erica Dias dos Santos - Telepesquisa,170282,170351.0,168599.0,170057.0
12803,12639,Ativo,2024-04-17,,56,Tele Pesquisa Nycolly Fevereiro 2023,167752,170367.0,170057.0,170057.0
12804,12640,SPC,2024-04-18,,52,Erica Dias dos Santos - Telepesquisa,170328,,147623.0,167591.0
12805,12641,Transferido,2024-04-18,,54,T.P. Raquel Janeiro 2024,170357,,168599.0,170057.0
12806,12642,Cancelado,2024-04-18,2024-06-25,56,Raquel Martins da Silva - Telepesquisa,170354,,168975.0,167591.0
12807,12643,SPC,2024-04-18,,56,,170421,,,
12808,12644,Transferido,2024-04-19,,54,,170434,161354.0,167591.0,167591.0
12809,12645,Transferido,2024-04-19,,54,,170445,,,
12810,12646,Transferido,2024-04-19,,54,,170451,,170057.0,170057.0
12811,12647,Transferido,2024-04-19,,54,,170457,,,
12812,12648,Nunca Veio,2024-04-19,,53,Michelly Oliveira Braz ,170439,,170226.0,146476.0
12813,12649,Não Aprovado,2024-04-19,,52,Tele Pesquisa Teste Março 2023,152792,,168352.0,167591.0
12814,12650,Transferido,2024-04-20,,54,Raquel Martins da Silva - Telepesquisa,133653,133656.0,168352.0,167591.0
12815,12651,Transferido,2024-04-20,,54,Michelly Oliveira Braz ,115975,,170226.0,170057.0
12816,12652,Transferido,2024-04-20,,54,Erica Dias dos Santos - Telepesquisa,170436,,166869.0,170057.0
12817,12653,Cancelado,2024-04-22,2024-06-20,53,Erica Dias dos Santos - Telepesquisa,170414,,166312.0,170057.0
12818,12654,SPC,2024-04-23,,52,Michelly Oliveira Braz ,170440,,147623.0,167591.0
12819,12655,Transferido,2024-04-22,,54,Raquel Martins da Silva - Telepesquisa,170486,,147623.0,167591.0
12820,12656,Pré Matrícula,2024-04-23,,52,Erica Dias dos Santos - Telepesquisa,170537,,168599.0,146476.0
12821,12657,Transferido,2024-04-24,,54,Erica Dias dos Santos - Telepesquisa,170475,,170226.0,167591.0
12822,12658,Cancelado,2024-04-24,2024-05-20,52,Michelly Oliveira Braz ,170568,,147623.0,170057.0
12823,12659,Trancamento Acadêmico,2024-04-25,,52,Amigo Premiado Abril 2024,136543,,166869.0,170057.0
12824,12660,Não Aprovado,2024-04-25,,52,,170639,170642.0,116220.0,116220.0
12825,12661,Transferido,2024-04-25,,54,Erica Dias dos Santos - Telepesquisa,170532,170645.0,168975.0,146476.0
12826,12662,Transferido,2024-04-25,,54,Amigo Premiado Abril 2024,170564,170648.0,166869.0,167591.0
12827,12663,Transferido,2024-04-25,,54,,108731,170649.0,166869.0,167591.0
12828,12664,Cancelado,2024-04-25,2024-07-02,56,,170652,170648.0,166869.0,167591.0
12829,12665,Cancelado,2024-04-25,2024-06-13,56,Erica Dias dos Santos - Telepesquisa,170598,170670.0,166869.0,167591.0
12830,12666,Anulado,2024-04-25,,56,,170678,134556.0,146476.0,146476.0
12831,12667,Desistente,2024-04-25,,57,,170678,134556.0,146476.0,146476.0
12832,12668,Pré Matrícula,2024-04-25,,52,Indicação Secretaria - Agosto 2023,159287,,170227.0,167591.0
12833,12669,SPC,2024-04-27,,52,,170681,,146476.0,167591.0
12834,12670,Cancelado,2024-04-26,2024-06-04,54,T.P. Raquel Dezembro 2023,170480,170708.0,168599.0,146476.0
12835,12671,Resgate Comercial,2024-04-26,,54,,170708,,146476.0,146476.0
12836,12672,Cancelado,2024-04-27,2024-06-21,56,Erica Dias dos Santos - Telepesquisa,170632,,166312.0,170057.0
12837,12673,Transferido,2024-04-26,,54,Erica Dias dos Santos - Telepesquisa,170631,170723.0,168599.0,170057.0
12838,12674,Transferido,2024-04-27,,54,,103691,,,
12839,12675,Cancelado,2024-04-29,2024-06-28,56,,170786,,116220.0,116220.0
12840,12676,Cancelado,2024-04-30,2025-01-06,54,,170811,,,170057.0
12841,12677,Cancelado,2024-04-30,2025-04-16,56,,170832,170834.0,,170057.0
12842,12678,Cancelado,2024-04-30,2024-05-14,54,Erica Dias dos Santos - Telepesquisa,170777,,,170057.0
12843,12679,SPC,2024-04-30,,57,,170842,170846.0,,146476.0
12844,12680,Cancelado,2024-04-30,2024-06-05,53,,170855,,,170057.0
12845,12681,Cancelado,2024-05-21,2024-06-05,53,,170856,,,167591.0
12846,12682,Desistente,2024-05-02,,56,,170920,,146476.0,146476.0
